sequence	start
X_chromosome	19851542
X_chromosome	19852953
X_chromosome	19853211
X_chromosome	19853222
X_chromosome	19853270
X_chromosome	19853539
X_chromosome	19853552
X_chromosome	19854574
X_chromosome	19859824
X_chromosome	19859937
X_chromosome	19861681
X_chromosome	19861716
X_chromosome	19861819
X_chromosome	19861842
X_chromosome	19861861
X_chromosome	19861932
X_chromosome	19862059
X_chromosome	19862234
X_chromosome	19862269
X_chromosome	19862926
X_chromosome	19862939
X_chromosome	19863345
X_chromosome	19863357
X_chromosome	19863376
X_chromosome	19863685
X_chromosome	19866998
X_chromosome	19867385
X_chromosome	19868030
X_chromosome	19868773
X_chromosome	19874951
X_chromosome	19877289
X_chromosome	19878012
X_chromosome	19879350
X_chromosome	19879475
X_chromosome	19879483
X_chromosome	19879653
X_chromosome	19883554
X_chromosome	19884754
X_chromosome	19884953
X_chromosome	19884977
X_chromosome	19885057
X_chromosome	19885421
X_chromosome	19885948
X_chromosome	19886308
X_chromosome	19886322
X_chromosome	19886324
X_chromosome	19887073
X_chromosome	19887602
X_chromosome	19888044
X_chromosome	19888054
X_chromosome	19888067
X_chromosome	19888291
X_chromosome	19889382
X_chromosome	19892091
X_chromosome	19892259
X_chromosome	19893463
X_chromosome	19893500
X_chromosome	19894757
X_chromosome	19898490
X_chromosome	19898558
X_chromosome	19899092
X_chromosome	19899136
X_chromosome	19900348
X_chromosome	19901477
X_chromosome	19901984
X_chromosome	19903242
X_chromosome	19904938
X_chromosome	19905018
X_chromosome	19906658
X_chromosome	19906677
X_chromosome	19906878
X_chromosome	19907007
X_chromosome	19907043
X_chromosome	19910770
X_chromosome	19911857
X_chromosome	19912009
X_chromosome	19912117
X_chromosome	19912205
X_chromosome	19914807
X_chromosome	19914982
X_chromosome	19920492
X_chromosome	19927672
X_chromosome	19927687
X_chromosome	19928667
X_chromosome	19928859
X_chromosome	19929686
X_chromosome	19930129
X_chromosome	19930193
X_chromosome	19930472
X_chromosome	19933667
X_chromosome	19933713
X_chromosome	19933719
X_chromosome	19933732
X_chromosome	19933795
X_chromosome	19933814
X_chromosome	19934860
X_chromosome	19934977
X_chromosome	19935725
X_chromosome	19935768
X_chromosome	19937617
X_chromosome	19939748
X_chromosome	19940872
X_chromosome	19940940
X_chromosome	19942358
X_chromosome	19942445
X_chromosome	19945150
X_chromosome	19945217
X_chromosome	19949202
X_chromosome	19953430
X_chromosome	19953456
X_chromosome	19953900
X_chromosome	19953921
X_chromosome	19954004
X_chromosome	19957959
X_chromosome	19958576
X_chromosome	19958670
X_chromosome	19958949
X_chromosome	19960842
X_chromosome	19962506
X_chromosome	19962561
X_chromosome	19962682
X_chromosome	19963340
X_chromosome	19964228
X_chromosome	19964413
X_chromosome	19965778
X_chromosome	19967749
X_chromosome	19968106
X_chromosome	19968874
X_chromosome	19970654
X_chromosome	19970899
X_chromosome	19971523
X_chromosome	19972474
X_chromosome	19972561
X_chromosome	19976451
X_chromosome	19976898
X_chromosome	19976913
X_chromosome	19977373
X_chromosome	19981361
X_chromosome	19981720
X_chromosome	19984262
X_chromosome	19984264
X_chromosome	19985928
X_chromosome	19986062
X_chromosome	19986879
X_chromosome	19987352
X_chromosome	19987357
X_chromosome	19987723
X_chromosome	19987733
X_chromosome	19987859
X_chromosome	19988029
X_chromosome	19989293
X_chromosome	19989304
X_chromosome	19990216
X_chromosome	19991814
X_chromosome	19991821
X_chromosome	19991846
X_chromosome	19992475
X_chromosome	19992501
X_chromosome	19992757
X_chromosome	19994237
X_chromosome	19994239
X_chromosome	19995590
X_chromosome	19995617
X_chromosome	19995757
X_chromosome	19997044
X_chromosome	19998508
X_chromosome	19998580
X_chromosome	19998628
X_chromosome	20000897
X_chromosome	20000908
X_chromosome	20000924
X_chromosome	20001085
X_chromosome	20001928
X_chromosome	20002293
X_chromosome	20003958
X_chromosome	20004124
X_chromosome	20004135
X_chromosome	20004364
X_chromosome	20004729
X_chromosome	20005589
X_chromosome	20005602
X_chromosome	20005694
X_chromosome	20005707
X_chromosome	20005716
X_chromosome	20005759
X_chromosome	20007497
X_chromosome	20007750
X_chromosome	20007784
X_chromosome	20008269
X_chromosome	20013841
X_chromosome	20014017
X_chromosome	20014588
X_chromosome	20014771
X_chromosome	20014978
X_chromosome	20016148
X_chromosome	20017377
X_chromosome	20017499
X_chromosome	20017503
X_chromosome	20022582
X_chromosome	20026991
X_chromosome	20027843
X_chromosome	20027923
X_chromosome	20028689
X_chromosome	20029910
X_chromosome	20030936
X_chromosome	20031786
X_chromosome	20031988
X_chromosome	20034498
X_chromosome	20034735
X_chromosome	20034974
X_chromosome	20035286
X_chromosome	20036045
X_chromosome	20036161
X_chromosome	20037455
X_chromosome	20037462
X_chromosome	20038250
X_chromosome	20044147
X_chromosome	20045812
X_chromosome	20045902
X_chromosome	20045973
X_chromosome	20046059
X_chromosome	20046115
X_chromosome	20046448
X_chromosome	20046453
X_chromosome	20047838
X_chromosome	20048183
X_chromosome	20048589
X_chromosome	20049912
X_chromosome	20051154
X_chromosome	20052636
X_chromosome	20055707
X_chromosome	20055987
X_chromosome	20058883
X_chromosome	20059121
X_chromosome	20059664
X_chromosome	20059678
X_chromosome	20060404
X_chromosome	20061950
X_chromosome	20062102
X_chromosome	20062139
X_chromosome	20062297
X_chromosome	20067281
X_chromosome	20067321
X_chromosome	20067410
X_chromosome	20068693
X_chromosome	20068715
X_chromosome	20069610
X_chromosome	20071632
X_chromosome	20071816
X_chromosome	20073191
X_chromosome	20073368
X_chromosome	20073478
X_chromosome	20075326
X_chromosome	20076637
X_chromosome	20076645
X_chromosome	20076767
X_chromosome	20079272
X_chromosome	20079309
X_chromosome	20079583
X_chromosome	20079590
X_chromosome	20079749
X_chromosome	20083802
X_chromosome	20083943
X_chromosome	20084971
X_chromosome	20085198
X_chromosome	20092677
X_chromosome	20093341
X_chromosome	20093447
X_chromosome	20094718
X_chromosome	20095070
X_chromosome	20096757
X_chromosome	20098779
X_chromosome	20102112
X_chromosome	20103282
X_chromosome	20103341
X_chromosome	20104238
X_chromosome	20104638
X_chromosome	20107777
X_chromosome	20107954
X_chromosome	20108285
X_chromosome	20108461
X_chromosome	20108662
X_chromosome	20110404
X_chromosome	20110427
X_chromosome	20110478
X_chromosome	20111918
X_chromosome	20113084
X_chromosome	20113102
X_chromosome	20113420
X_chromosome	20113820
X_chromosome	20114793
X_chromosome	20115757
X_chromosome	20118381
X_chromosome	20118392
X_chromosome	20119104
X_chromosome	20119400
X_chromosome	20119596
X_chromosome	20120337
X_chromosome	20120388
X_chromosome	20120635
X_chromosome	20121679
X_chromosome	20123082
X_chromosome	20124372
X_chromosome	20124685
X_chromosome	20125231
X_chromosome	20126279
X_chromosome	20129578
X_chromosome	20130280
X_chromosome	20130659
X_chromosome	20130670
X_chromosome	20130711
X_chromosome	20131873
X_chromosome	20132184
X_chromosome	20133631
X_chromosome	20133768
X_chromosome	20134226
X_chromosome	20134552
X_chromosome	20135216
X_chromosome	20138601
X_chromosome	20138747
X_chromosome	20138888
X_chromosome	20138976
X_chromosome	20139020
X_chromosome	20140405
X_chromosome	20140827
X_chromosome	20141662
X_chromosome	20144265
X_chromosome	20147422
X_chromosome	20148295
X_chromosome	20148931
X_chromosome	20150164
X_chromosome	20150221
X_chromosome	20150592
X_chromosome	20150776
X_chromosome	20150974
X_chromosome	20153303
X_chromosome	20154695
X_chromosome	20155349
X_chromosome	20155780
X_chromosome	20155800
X_chromosome	20155937
X_chromosome	20155962
X_chromosome	20156258
X_chromosome	20156510
X_chromosome	20156752
X_chromosome	20157198
X_chromosome	20157279
X_chromosome	20157849
X_chromosome	20157971
X_chromosome	20158420
X_chromosome	20158436
X_chromosome	20158491
X_chromosome	20161671
X_chromosome	20161886
X_chromosome	20161978
X_chromosome	20162213
X_chromosome	20163672
X_chromosome	20163694
X_chromosome	20164866
X_chromosome	20164904
X_chromosome	20165178
X_chromosome	20165359
X_chromosome	20166816
X_chromosome	20166858
X_chromosome	20167349
X_chromosome	20167536
X_chromosome	20167664
X_chromosome	20168139
X_chromosome	20168163
X_chromosome	20169069
X_chromosome	20169378
X_chromosome	20170458
X_chromosome	20170763
X_chromosome	20172496
X_chromosome	20174034
X_chromosome	20174120
X_chromosome	20174566
X_chromosome	20174728
X_chromosome	20176430
X_chromosome	20176884
X_chromosome	20177522
X_chromosome	20177947
X_chromosome	20177965
X_chromosome	20180574
X_chromosome	20181350
X_chromosome	20181458
X_chromosome	20181707
X_chromosome	20181727
X_chromosome	20186630
X_chromosome	20187277
X_chromosome	20187376
X_chromosome	20188486
X_chromosome	20189021
X_chromosome	20189035
X_chromosome	20189060
X_chromosome	20191418
X_chromosome	20191581
X_chromosome	20191597
X_chromosome	20191864
X_chromosome	20192027
X_chromosome	20192148
X_chromosome	20192363
X_chromosome	20192834
X_chromosome	20193468
X_chromosome	20194903
X_chromosome	20197737
X_chromosome	20198890
X_chromosome	20199978
X_chromosome	20200209
X_chromosome	20200462
X_chromosome	20201607
X_chromosome	20201924
X_chromosome	20202066
X_chromosome	20202069
X_chromosome	20204121
X_chromosome	20206217
X_chromosome	20207270
X_chromosome	20207403
X_chromosome	20207488
X_chromosome	20208077
X_chromosome	20208134
X_chromosome	20208135
X_chromosome	20211148
X_chromosome	20211572
X_chromosome	20211624
X_chromosome	20211839
X_chromosome	20213044
X_chromosome	20213447
X_chromosome	20213983
X_chromosome	20215197
X_chromosome	20216548
X_chromosome	20216763
X_chromosome	20216960
X_chromosome	20218620
X_chromosome	20219981
X_chromosome	20220415
X_chromosome	20221462
X_chromosome	20221519
X_chromosome	20221687
X_chromosome	20222099
X_chromosome	20222933
X_chromosome	20222979
X_chromosome	20223101
X_chromosome	20223832
X_chromosome	20223938
X_chromosome	20224383
X_chromosome	20224642
X_chromosome	20224777
X_chromosome	20224861
X_chromosome	20225480
X_chromosome	20225601
X_chromosome	20226792
X_chromosome	20226982
X_chromosome	20228672
X_chromosome	20229096
X_chromosome	20229216
X_chromosome	20229252
X_chromosome	20229334
X_chromosome	20229535
X_chromosome	20229572
X_chromosome	20229598
X_chromosome	20229694
X_chromosome	20230635
X_chromosome	20230703
X_chromosome	20230874
X_chromosome	20231034
X_chromosome	20231998
X_chromosome	20232125
X_chromosome	20233975
X_chromosome	20234469
X_chromosome	20234497
X_chromosome	20235496
X_chromosome	20236649
X_chromosome	20238055
X_chromosome	20239983
X_chromosome	20241687
X_chromosome	20242190
X_chromosome	20243625
X_chromosome	20244008
X_chromosome	20244896
X_chromosome	20245000
X_chromosome	20246892
X_chromosome	20247053
X_chromosome	20247070
X_chromosome	20247221
X_chromosome	20247265
X_chromosome	20247987
X_chromosome	20248697
X_chromosome	20249445
X_chromosome	20249610
X_chromosome	20250301
X_chromosome	20250750
X_chromosome	20250775
X_chromosome	20251645
X_chromosome	20251744
X_chromosome	20253448
X_chromosome	20254367
X_chromosome	20254609
X_chromosome	20254689
X_chromosome	20254717
X_chromosome	20254786
X_chromosome	20254842
X_chromosome	20254904
X_chromosome	20255110
X_chromosome	20255213
X_chromosome	20256049
X_chromosome	20256982
X_chromosome	20257007
X_chromosome	20257019
X_chromosome	20257539
X_chromosome	20257560
X_chromosome	20257624
X_chromosome	20257711
X_chromosome	20259013
X_chromosome	20259027
X_chromosome	20260513
X_chromosome	20260610
X_chromosome	20260873
X_chromosome	20262473
X_chromosome	20264355
X_chromosome	20265025
X_chromosome	20267191
X_chromosome	20267275
X_chromosome	20267657
X_chromosome	20268001
X_chromosome	20268090
X_chromosome	20268986
X_chromosome	20271063
X_chromosome	20271235
X_chromosome	20272249
X_chromosome	20272494
X_chromosome	20272503
X_chromosome	20273107
X_chromosome	20274417
X_chromosome	20274911
X_chromosome	20275648
X_chromosome	20275655
X_chromosome	20276865
X_chromosome	20276871
X_chromosome	20278283
X_chromosome	20278332
X_chromosome	20278356
X_chromosome	20278546
X_chromosome	20279622
X_chromosome	20279755
X_chromosome	20279889
X_chromosome	20280908
X_chromosome	20281026
X_chromosome	20281282
X_chromosome	20283548
X_chromosome	20283946
X_chromosome	20284877
X_chromosome	20286322
X_chromosome	20286477
X_chromosome	20286686
X_chromosome	20287003
X_chromosome	20287105
X_chromosome	20287607
X_chromosome	20288304
X_chromosome	20289157
X_chromosome	20289318
X_chromosome	20291306
X_chromosome	20291717
X_chromosome	20291944
X_chromosome	20292068
X_chromosome	20292935
X_chromosome	20292973
X_chromosome	20293113
X_chromosome	20293346
X_chromosome	20293451
X_chromosome	20296417
X_chromosome	20296432
X_chromosome	20297501
X_chromosome	20297502
X_chromosome	20298103
X_chromosome	20298356
X_chromosome	20299595
X_chromosome	20301190
X_chromosome	20302472
X_chromosome	20302508
X_chromosome	20302605
X_chromosome	20302887
X_chromosome	20304239
X_chromosome	20304787
X_chromosome	20307797
X_chromosome	20307996
X_chromosome	20309127
X_chromosome	20309441
X_chromosome	20309477
X_chromosome	20309535
X_chromosome	20309926
X_chromosome	20310401
X_chromosome	20310924
X_chromosome	20311101
X_chromosome	20313087
X_chromosome	20313278
X_chromosome	20315561
X_chromosome	20315812
X_chromosome	20317578
X_chromosome	20317916
X_chromosome	20319427
X_chromosome	20319890
X_chromosome	20320365
X_chromosome	20320391
X_chromosome	20322586
X_chromosome	20322979
X_chromosome	20323179
X_chromosome	20327820
X_chromosome	20329936
X_chromosome	20330407
X_chromosome	20330497
X_chromosome	20330553
X_chromosome	20330640
X_chromosome	20330720
X_chromosome	20331858
X_chromosome	20332019
X_chromosome	20332697
X_chromosome	20332766
X_chromosome	20332841
X_chromosome	20334348
X_chromosome	20334549
X_chromosome	20334566
X_chromosome	20334622
X_chromosome	20334738
X_chromosome	20335464
X_chromosome	20335548
X_chromosome	20335674
X_chromosome	20336828
X_chromosome	20337012
X_chromosome	20337393
X_chromosome	20340137
X_chromosome	20340511
X_chromosome	20340575
X_chromosome	20341372
X_chromosome	20341419
X_chromosome	20345163
X_chromosome	20345211
X_chromosome	20345900
X_chromosome	20345936
X_chromosome	20346000
X_chromosome	20346347
X_chromosome	20347262
X_chromosome	20352163
X_chromosome	20352770
X_chromosome	20353721
X_chromosome	20353763
X_chromosome	20353885
X_chromosome	20354868
X_chromosome	20354995
X_chromosome	20355534
X_chromosome	20356190
X_chromosome	20358734
X_chromosome	20358755
X_chromosome	20360518
X_chromosome	20360834
X_chromosome	20361024
X_chromosome	20362025
X_chromosome	20362246
X_chromosome	20364929
X_chromosome	20366229
X_chromosome	20366298
X_chromosome	20366370
X_chromosome	20366728
X_chromosome	20370097
X_chromosome	20370399
X_chromosome	20371390
X_chromosome	20372202
X_chromosome	20374596
X_chromosome	20374687
X_chromosome	20375207
X_chromosome	20375221
X_chromosome	20375915
X_chromosome	20377330
X_chromosome	20378001
X_chromosome	20378051
X_chromosome	20378266
X_chromosome	20378275
X_chromosome	20379419
X_chromosome	20380097
X_chromosome	20380640
X_chromosome	20380661
X_chromosome	20380731
X_chromosome	20380769
X_chromosome	20381003
X_chromosome	20381655
X_chromosome	20381862
X_chromosome	20383302
X_chromosome	20383316
X_chromosome	20384151
X_chromosome	20384267
X_chromosome	20385396
X_chromosome	20386499
X_chromosome	20386532
X_chromosome	20386657
X_chromosome	20386715
X_chromosome	20389190
X_chromosome	20389506
X_chromosome	20391038
X_chromosome	20392430
X_chromosome	20394069
X_chromosome	20396521
X_chromosome	20397779
X_chromosome	20400907
X_chromosome	20402043
X_chromosome	20402629
X_chromosome	20402855
X_chromosome	20403079
X_chromosome	20403751
X_chromosome	20404005
X_chromosome	20404059
X_chromosome	20405452
X_chromosome	20405576
X_chromosome	20405884
X_chromosome	20405985
X_chromosome	20406990
X_chromosome	20408453
X_chromosome	20409266
X_chromosome	20410845
X_chromosome	20411027
X_chromosome	20411163
X_chromosome	20411172
X_chromosome	20411356
X_chromosome	20412095
X_chromosome	20412357
X_chromosome	20412500
X_chromosome	20412613
X_chromosome	20415311
X_chromosome	20416009
X_chromosome	20416025
X_chromosome	20416032
X_chromosome	20416096
X_chromosome	20417486
X_chromosome	20418300
X_chromosome	20419351
X_chromosome	20421727
X_chromosome	20431483
X_chromosome	20433464
X_chromosome	20433859
X_chromosome	20435560
X_chromosome	20438569
X_chromosome	20438704
X_chromosome	20438714
X_chromosome	20438745
X_chromosome	20439929
X_chromosome	20441204
X_chromosome	20441232
X_chromosome	20441285
X_chromosome	20442195
X_chromosome	20444245
X_chromosome	20445347
X_chromosome	20447233
X_chromosome	20447256
X_chromosome	20448523
X_chromosome	20450486
X_chromosome	20452106
X_chromosome	20455376
X_chromosome	20456087
X_chromosome	20458955
X_chromosome	20462806
X_chromosome	20463102
X_chromosome	20463973
X_chromosome	20465769
X_chromosome	20466261
X_chromosome	20467350
X_chromosome	20467359
X_chromosome	20468069
X_chromosome	20471362
X_chromosome	20471367
X_chromosome	20471418
X_chromosome	20471714
X_chromosome	20473713
X_chromosome	20474196
X_chromosome	20474506
X_chromosome	20474754
X_chromosome	20475180
X_chromosome	20479407
X_chromosome	20481689
X_chromosome	20482161
X_chromosome	20484713
X_chromosome	20485168
X_chromosome	20485198
X_chromosome	20485382
X_chromosome	20485875
X_chromosome	20487444
X_chromosome	20488075
X_chromosome	20489614
X_chromosome	20490222
X_chromosome	20490305
X_chromosome	20490608
X_chromosome	20491732
X_chromosome	20491751
X_chromosome	20492114
X_chromosome	20493802
X_chromosome	20494156
X_chromosome	20494408
X_chromosome	20495554
X_chromosome	20496894
X_chromosome	20497448
X_chromosome	20497498
X_chromosome	20498540
X_chromosome	20501648
X_chromosome	20503376
X_chromosome	20503397
X_chromosome	20504279
X_chromosome	20505884
X_chromosome	20506768
X_chromosome	20507032
X_chromosome	20507298
X_chromosome	20507446
X_chromosome	20510089
X_chromosome	20510997
X_chromosome	20511067
X_chromosome	20511975
X_chromosome	20513759
X_chromosome	20515978
X_chromosome	20516123
X_chromosome	20517466
X_chromosome	20518029
X_chromosome	20518243
X_chromosome	20519683
X_chromosome	20520954
X_chromosome	20521368
X_chromosome	20522181
X_chromosome	20522229
X_chromosome	20522279
X_chromosome	20523906
X_chromosome	20524249
X_chromosome	20524259
X_chromosome	20525579
X_chromosome	20530597
X_chromosome	20531169
X_chromosome	20531659
X_chromosome	20536107
X_chromosome	20537566
X_chromosome	20537611
X_chromosome	20537773
X_chromosome	20538249
X_chromosome	20538610
X_chromosome	20540066
X_chromosome	20540073
X_chromosome	20540195
X_chromosome	20541608
X_chromosome	20543545
X_chromosome	20543688
X_chromosome	20545144
X_chromosome	20545243
X_chromosome	20545314
X_chromosome	20545647
X_chromosome	20545910
X_chromosome	20547902
X_chromosome	20547915
X_chromosome	20549510
X_chromosome	20550680
X_chromosome	20551052
X_chromosome	20551317
X_chromosome	20551953
X_chromosome	20551966
X_chromosome	20551990
X_chromosome	20552193
X_chromosome	20552551
X_chromosome	20554289
X_chromosome	20555086
X_chromosome	20555349
X_chromosome	20556822
X_chromosome	20556839
X_chromosome	20557609
X_chromosome	20557804
X_chromosome	20560209
X_chromosome	20560409
X_chromosome	20562067
X_chromosome	20562301
X_chromosome	20562405
X_chromosome	20564115
X_chromosome	20565189
X_chromosome	20566458
X_chromosome	20566478
X_chromosome	20566950
X_chromosome	20566962
X_chromosome	20567306
X_chromosome	20568029
X_chromosome	20568625
X_chromosome	20569432
X_chromosome	20569491
X_chromosome	20570031
X_chromosome	20570805
X_chromosome	20570852
X_chromosome	20571439
X_chromosome	20571614
X_chromosome	20573551
X_chromosome	20574851
X_chromosome	20574977
X_chromosome	20575177
X_chromosome	20575852
X_chromosome	20576399
X_chromosome	20576424
X_chromosome	20576434
X_chromosome	20578104
X_chromosome	20578594
X_chromosome	20578793
X_chromosome	20579392
X_chromosome	20580276
X_chromosome	20581708
X_chromosome	20581924
X_chromosome	20581940
X_chromosome	20584146
X_chromosome	20584314
X_chromosome	20585145
X_chromosome	20587461
X_chromosome	20588085
X_chromosome	20588165
X_chromosome	20588192
X_chromosome	20588228
X_chromosome	20589370
X_chromosome	20589830
X_chromosome	20589943
X_chromosome	20589965
X_chromosome	20590043
X_chromosome	20590256
X_chromosome	20590922
X_chromosome	20591081
X_chromosome	20591443
X_chromosome	20591463
X_chromosome	20592855
X_chromosome	20592916
X_chromosome	20593736
X_chromosome	20596367
X_chromosome	20596572
X_chromosome	20598538
X_chromosome	20599082
X_chromosome	20599096
X_chromosome	20599209
X_chromosome	20599354
X_chromosome	20599416
X_chromosome	20599558
X_chromosome	20599683
X_chromosome	20599700
X_chromosome	20599812
X_chromosome	20600501
X_chromosome	20600811
X_chromosome	20601274
X_chromosome	20601304
X_chromosome	20601949
X_chromosome	20601958
X_chromosome	20602858
X_chromosome	20603708
X_chromosome	20604860
X_chromosome	20605273
X_chromosome	20605839
X_chromosome	20606442
X_chromosome	20606611
X_chromosome	20607139
X_chromosome	20607421
X_chromosome	20607425
X_chromosome	20607460
X_chromosome	20608609
X_chromosome	20608909
X_chromosome	20609071
X_chromosome	20610133
X_chromosome	20612598
X_chromosome	20613872
X_chromosome	20613911
X_chromosome	20615792
X_chromosome	20616503
X_chromosome	20617811
X_chromosome	20618927
X_chromosome	20619309
X_chromosome	20619328
X_chromosome	20619391
X_chromosome	20619476
X_chromosome	20619592
X_chromosome	20619746
X_chromosome	20620601
X_chromosome	20620948
X_chromosome	20621365
X_chromosome	20621524
X_chromosome	20621859
X_chromosome	20621902
X_chromosome	20623237
X_chromosome	20623308
X_chromosome	20623487
X_chromosome	20623682
X_chromosome	20625606
X_chromosome	20626812
X_chromosome	20627453
X_chromosome	20627740
X_chromosome	20628320
X_chromosome	20628611
X_chromosome	20630631
X_chromosome	20631004
X_chromosome	20632539
X_chromosome	20635122
X_chromosome	20635967
X_chromosome	20637437
X_chromosome	20638120
X_chromosome	20639040
X_chromosome	20639187
X_chromosome	20641908
X_chromosome	20642003
X_chromosome	20642130
X_chromosome	20644987
X_chromosome	20645147
X_chromosome	20645229
X_chromosome	20647500
X_chromosome	20647806
X_chromosome	20648152
X_chromosome	20650029
X_chromosome	20650048
X_chromosome	20651543
X_chromosome	20651849
X_chromosome	20656463
X_chromosome	20656579
X_chromosome	20656896
X_chromosome	20658022
X_chromosome	20662015
X_chromosome	20662039
X_chromosome	20663098
X_chromosome	20663121
X_chromosome	20663188
X_chromosome	20663264
X_chromosome	20665111
X_chromosome	20666898
X_chromosome	20670624
X_chromosome	20672378
X_chromosome	20674577
X_chromosome	20678914
X_chromosome	20679351
X_chromosome	20681406
X_chromosome	20684607
X_chromosome	20684848
X_chromosome	20685141
X_chromosome	20686404
X_chromosome	20686675
X_chromosome	20687113
X_chromosome	20688260
X_chromosome	20688450
X_chromosome	20688499
X_chromosome	20690023
X_chromosome	20690032
X_chromosome	20690043
X_chromosome	20690623
X_chromosome	20692637
X_chromosome	20692670
X_chromosome	20692945
X_chromosome	20692957
X_chromosome	20692970
X_chromosome	20693029
X_chromosome	20693441
X_chromosome	20693637
X_chromosome	20694192
X_chromosome	20700918
X_chromosome	20701322
X_chromosome	20702234
X_chromosome	20702260
X_chromosome	20703156
X_chromosome	20703167
X_chromosome	20703823
X_chromosome	20705075
X_chromosome	20705163
X_chromosome	20705969
X_chromosome	20706561
X_chromosome	20706847
X_chromosome	20708379
X_chromosome	20708389
X_chromosome	20708938
X_chromosome	20709208
X_chromosome	20710459
X_chromosome	20710683
X_chromosome	20710729
X_chromosome	20710830
X_chromosome	20710891
X_chromosome	20712662
X_chromosome	20713072
X_chromosome	20713290
X_chromosome	20713504
X_chromosome	20714433
X_chromosome	20715131
X_chromosome	20716212
X_chromosome	20716485
X_chromosome	20716633
X_chromosome	20716796
X_chromosome	20717098
X_chromosome	20720062
X_chromosome	20720084
X_chromosome	20720254
X_chromosome	20723881
X_chromosome	20724047
X_chromosome	20726407
X_chromosome	20726414
X_chromosome	20726716
X_chromosome	20726742
X_chromosome	20731462
X_chromosome	20731833
X_chromosome	20731845
X_chromosome	20731884
X_chromosome	20731952
X_chromosome	20732916
X_chromosome	20734052
X_chromosome	20735061
X_chromosome	20736856
X_chromosome	20736891
X_chromosome	20737056
X_chromosome	20737770
X_chromosome	20737819
X_chromosome	20737857
X_chromosome	20738999
X_chromosome	20739419
X_chromosome	20739473
X_chromosome	20739662
X_chromosome	20740831
X_chromosome	20740905
X_chromosome	20741130
X_chromosome	20741311
X_chromosome	20741367
X_chromosome	20742079
X_chromosome	20742164
X_chromosome	20742242
X_chromosome	20742344
X_chromosome	20742357
X_chromosome	20742371
X_chromosome	20743415
X_chromosome	20743430
X_chromosome	20746541
X_chromosome	20746630
X_chromosome	20747563
X_chromosome	20747731
X_chromosome	20748286
X_chromosome	20748297
X_chromosome	20748572
X_chromosome	20749366
X_chromosome	20749502
X_chromosome	20750292
X_chromosome	20750308
X_chromosome	20750387
X_chromosome	20750737
X_chromosome	20751344
X_chromosome	20751667
X_chromosome	20751763
X_chromosome	20751992
X_chromosome	20752056
X_chromosome	20754009
X_chromosome	20754285
X_chromosome	20754766
X_chromosome	20756409
X_chromosome	20756514
X_chromosome	20756828
X_chromosome	20756969
X_chromosome	20758740
X_chromosome	20758766
X_chromosome	20758846
X_chromosome	20758957
X_chromosome	20759402
X_chromosome	20759677
X_chromosome	20759768
X_chromosome	20759972
X_chromosome	20760221
X_chromosome	20761866
X_chromosome	20761885
X_chromosome	20763132
X_chromosome	20764232
X_chromosome	20764907
X_chromosome	20765201
X_chromosome	20765589
X_chromosome	20765825
X_chromosome	20766770
X_chromosome	20767531
X_chromosome	20769349
X_chromosome	20771051
X_chromosome	20772056
X_chromosome	20773373
X_chromosome	20773384
X_chromosome	20773564
X_chromosome	20773648
X_chromosome	20774121
X_chromosome	20774239
X_chromosome	20774262
X_chromosome	20776331
X_chromosome	20777795
X_chromosome	20777843
X_chromosome	20778582
X_chromosome	20779029
X_chromosome	20779667
X_chromosome	20779853
X_chromosome	20780286
X_chromosome	20782122
X_chromosome	20782475
X_chromosome	20783227
X_chromosome	20784154
X_chromosome	20784284
X_chromosome	20785476
X_chromosome	20785667
X_chromosome	20785929
X_chromosome	20787999
X_chromosome	20788757
X_chromosome	20788929
X_chromosome	20790078
X_chromosome	20790146
X_chromosome	20790159
X_chromosome	20790681
X_chromosome	20790707
X_chromosome	20790743
X_chromosome	20791490
X_chromosome	20791609
X_chromosome	20791654
X_chromosome	20792787
X_chromosome	20795270
X_chromosome	20795275
X_chromosome	20796458
X_chromosome	20797617
X_chromosome	20797640
X_chromosome	20797795
X_chromosome	20797945
X_chromosome	20800593
X_chromosome	20802107
X_chromosome	20802201
X_chromosome	20803362
X_chromosome	20804500
X_chromosome	20804561
X_chromosome	20804569
X_chromosome	20805238
X_chromosome	20806174
X_chromosome	20809468
X_chromosome	20809494
X_chromosome	20809511
X_chromosome	20810446
X_chromosome	20810581
X_chromosome	20810924
X_chromosome	20811217
X_chromosome	20811398
X_chromosome	20812624
X_chromosome	20812630
X_chromosome	20812934
X_chromosome	20816341
X_chromosome	20817491
X_chromosome	20817520
X_chromosome	20818694
X_chromosome	20819532
X_chromosome	20819610
X_chromosome	20820267
X_chromosome	20821657
X_chromosome	20823357
X_chromosome	20823735
X_chromosome	20824370
X_chromosome	20825279
X_chromosome	20827145
X_chromosome	20828502
X_chromosome	20829352
X_chromosome	20829433
X_chromosome	20829562
X_chromosome	20830307
X_chromosome	20831041
X_chromosome	20831324
X_chromosome	20835174
X_chromosome	20835339
X_chromosome	20839347
X_chromosome	20839367
X_chromosome	20839540
X_chromosome	20841987
X_chromosome	20842059
X_chromosome	20843713
X_chromosome	20844145
X_chromosome	20844790
X_chromosome	20845722
X_chromosome	20845996
X_chromosome	20846360
X_chromosome	20846887
X_chromosome	20847310
X_chromosome	20848701
X_chromosome	20848716
X_chromosome	20848880
X_chromosome	20849517
X_chromosome	20851613
X_chromosome	20851633
